date,post id,content/type,text,link post,likes,comments,shares,saved,impressions,reach,video_views,plays,replies,interactions,engagement_rate
2023-03-01,63ff4f980d93e460f4257877,carousel,"Kawasan residensial terbaru dari Sinar Mas Land yakni EONNA dengan klaster pertamanya yang bernama Aerra di BSD City. Klaster EONNA Aerra memiliki tiga tipe hunian yakni Tipe 8 dengan luas (LB/LT) 192/122 m2, Tipe 9 dengan luas 255/144 m2, dan Tipe 10 dengan luas 325/180 m2 yang dipasarkan mulai dari harga Rp 4,8 miliar termasuk PPN.

--",https://www.instagram.com/p/CpP0jDcNR0_/,98,1,0,0,7506,6136,0,0,0,99,1.61
2023-03-01,63ff4278e051ed667f78ebb0,photo,"Harga gula dunia diam-diam bergerak naik hingga cetak rekor tertinggi sejak tahun 2016. Begitu juga dengan harga gula di dalam negeri saat ini lebih mahal dibandingkan tahun 2022.

Data Panel Harga Badan Pangan pagi ini, Rabu (1/3/2023 pukul 8.30 WIB) menunjukkan, harga gula rata-rata nasional di tingkat pedagang eceran naik Rp150 jadi Rp14.520 per kg.

Harga gula rata-rata nasional bulan Februari 2023 juga lebih mahal dibandingkan Januari 2023, dari Rp14.340 per kg ke Rp14.380 per kg.

Dan, meningkat dibandingkan harga Februari 2022 yang tercatat di Rp14.170 per kg.

Padahal, berdasarkan Peraturan Badan Pangan Nasional (Perbadan) No 11/2022

harga acuan gula adalah:

- pembelian produsen Rp11.500 per kg dalam kemasan karung 50 kg
- penjualan konsumen: Rp13.500 per kg di ritel modern dan Rp14.500 di ritel modern wilayah Indonesia Timur.

Kenapa harganya bisa melonjak?

Baca artikel selengkapnya berjudul 'Jreng! Harga Gula Diam-diam Rekor, Waspada Kisruh Impor' hanya di cnbcindonesia.com

#imporgula",https://www.instagram.com/p/CpPttFsrwCl/,1726,47,0,59,104613,104476,0,0,0,1832,1.75
2023-03-01,63ff0a7a3331cc4684551a49,photo,"Keberadaan Esemka yang kembali muncul di ajang Indonesia International Motor Show (IIMS) menimbulkan pertanyaan mengenai siapa sosok di baliknya, termasuk mengenai investor yang menopang di belakangnya. Apalagi, kemunculan Esemka yang mendadak, diikuti dengan fakta mobil listrik yang diusung di IIMS 2023 adalah buatan China. 

Apakah ini berarti pemodal di balik pabrikan mobil yang sempat digadang-gadang ikon buatan Indonesia ini adalah juga investor China?

Presiden Direktur PT Solo Manufaktur Kreasi (SMK) Eddy Wirajaya pun buka suara mengenai sosok investor tersebut, meski enggan mengungkap secara rinci.

""Yang bisa saya sampaikan investor orang Indonesia. Swasta,"" katanya kepada CNBC Indonesia, pekan lalu ketika ditemui di ajang Indonesia International Motor Show (IIMS) 2023, dikutip Selasa (28/2/2023).

""Pengusaha Indonesia, WNI (warga negara Indonesia)investor Indonesia, nggak ada asing. Kami tenaga kerja semua anak-anak kejuruan,"" sebutnya.

Namun yang pasti, ada syarat investor tersebut memiliki jiwa merah putih untuk memajukan industri otomotif nasional lewat brand Esemka. Apalagi anak-anak yang mengerjakan juga berasal dari latar belakang kejuruan SMK maupun diploma.

Baca berita menarik lainnya di cnbcindonesia.com

#esemka #investor #smk",https://www.instagram.com/p/CpPSRippq7P/,1536,106,0,86,89359,88632,0,0,0,1728,1.95
2023-03-01,63ff0a7a3331cc4684551a4b,photo,"Demo besar-besaran meletus di India. Hal ini terjadi Senin lalu karena miras. Ratusan orang berada di Delhi. Sementara ratusan lain terlihat di Mumbai, Chandigarh, Bhopal, Gardinagar dan sejumlah kota lain.

Sejumlah foto memperlihatkan bagaimana chaos-nya lokasi demo antara pendemo dan polisi. Aksi dorong mendorong dan tarik menarik terjadi antara polisi dan pendemo.

Massa yang merupakan anggota partai politik terkemuka, Aam Asdmi (AAP), memang mengadakan protes di seluruh India karena ditangkapnya salah satu pemimpin utama mereka oleh sebuah agen federal (CBI) atas tuduhan korupsi. Ia adalah menteri tinggi di pemerintah kota Delhi bernama Manish Sisodia.

CBI sendiri diketahui sedang menyelidiki tuduhan bahwa kebijakan minuman keras yang diterapkan oleh pemerintah Delhi tahun lalu, memberikan keuntungan yang tidak semestinya kepada pengecer swasta. Kebijakan itu mengakhiri kendali pemerintah atas penjualan minuman keras di ibu kota selama ini.

Sisodia dan partainya membantah melakukan kesalahan dan melihat kasus tersebut sebagai upaya untuk menjelek-jelekkan lawan Perdana Menteri (PM) Narendra Modi dan Partai Bharatiya Janata (BJP). Apalagi, India akan menggelar pemilihan nasional tahun depan, di mana Modi mencari masa jabatan ketiga.

Baca berita menarik lainnya mengenai ‘India Chaos Gegara Skandal Miras: Demo Besar-'Seret' PM Modi’ di cnbcindonesia.com

#india #demo #miras",https://www.instagram.com/p/CpO9rtFpBj3/,1053,20,0,28,58140,56840,0,0,0,1101,1.94
2023-03-01,63ff0a7a3331cc4684551a4d,photo,"Kabar baik datang dari Arab Saudi. Umat muslim, tak terkecuali warga RI, pemegang visa jenis apapun akan diizinkan untuk beribadah umrah.

""Umat Islam yang memegang berbagai jenis visa masuk seperti visa pribadi, kunjungan dan pariwisata diizinkan untuk melakukan umrah dan mengunjungi Al Rawda Al Sharifa, di mana makam Nabi Muhammad (SAW) terletak di Masjid Nabawi di Madinah,"" tulis Gulf News mengutip pernyataan terbaru kementerian haji dan umrah kerajaan, Rabu (1/3/2023).

Otoritas juga memperpanjang visa umrah, dari 30 hari ke 90 hari. Pemegangnya bisa memasuki kerajaan melalui semua outlet darat, udara dan laut dan berangkat dari bandara manapun.

""Arab Saudi pun mengatakan warganya dapat mengajukan permohonan visa dengan mengundang teman-teman mereka di luar negeri untuk mengunjungi kerajaan dan melakukan umrah,"" tambah media itu.

Baca berita menarik lainnya di cnbcindonesia.com

#visaumrah #arabsaudi #umrah",https://www.instagram.com/p/CpOv3pEJmW3/,8312,176,0,535,202171,190997,0,0,0,9023,4.72
2023-03-01,63ff0a7b3331cc4684551a4f,photo,"Halo Semuanya!

CIMB Niaga menggelar acara Wealth Xpo, Kamis (2/3/2022) pukul 09.00-20.30 WIB di The Ritz Carlton Pacific Place Ballroom 1.  Acara diskusi ini akan mengupas tentang potensi dan strategi untuk keuangan Pribadi.

Diskusi seru ini akan menghadirkan Chairman Indonesia Financial Group (IFG), Fauzi Ichsan, Executive Director Charta Politika, Yunarto Wijaya, dan CEO & President Director Batavia Prosperindo Asset Management, Lilis Setiadi. Sessi ini khusus dipersembahkan untuk Nasabah istimewa CIMB Preferred dan CIMB Private Banking. 

Hadir juga Actor & Comedian Raditya Dika, Dion Wiyoko, dan Fiona Anthony yang akan mengupas tentang potensi dan strategi untuk keuangan Pribadi  sesi ini akan dibuka untuk umum.

Yuk segera daftarkan dirimu di cimb.id/cp/wealth-xpo",https://www.instagram.com/p/CpOo_-6JFw1/,76,0,0,1,6974,6524,0,0,0,77,1.18
2023-03-01,63ff0a7b3331cc4684551a51,photo,"Saat ini Indonesia makin serius mengembangkan penggunaan EBT. PGE merupakan perusahaan pengembang sumberdaya Panas Bumi terbesar di dunia, dengan kapasitas terpasang pembangkit listrik yang dimiliki sebesar 1.877 MW. 

Lalu seperti apa sebenarnya prospek bisnis pengembang sumberdaya Panas Bumi terbesar di dunia ini?  Dan bagaimana prospek bisnis EBT ke depannya?

Simak selengkapnya dalam dialog di program Squawk Box segment Market Now, pukul 08.45-09.15 WIB 

Saksikan Live streaming di cnbcindonesia.com 
Siaran TV digital (Jabodetabek, Channel FTA 40)
Dan di saluran TV kabel Transvision",https://www.instagram.com/p/CpOgPyWpfne/,75,0,0,2,7568,7043,0,0,0,77,1.09
2023-03-01,63ff0a7b3331cc4684551a53,carousel,"Mobil-mobil super mewah atau supercar merupakan salah satu aset yang biasanya dimiliki orang-orang super kaya. Ini karena harga mobil super itu yang tergolong mahal. 

Cek daftar 10 mobil termahal di dunia

#newsdata #mobilmewah #supercar",https://www.instagram.com/p/CpObVAqPtgA/,747,14,0,98,40427,34529,0,0,0,859,2.49
2023-02-28,63ff0a7b3331cc4684551a55,photo,"PT Pertamina (Persero) resmi menaikkan harga Bahan Bakar Minyak (BBM) non subsidi, khususnya untuk jenis bensin Pertamax (RON 92) dan Pertamax Turbo (RON 98) mulai besok, Rabu, 1 Maret 2023.

Berdasarkan pengumuman resmi Pertamina, harga Pertamax di DKI Jakarta dan sekitarnya mulai 1 Maret 2023 dibanderol Rp 13.300 per liter, naik dari sebelumnya Rp 12.800 per liter.

Sementara harga BBM Pertamax Turbo naik menjadi Rp 15.100 per liter dari sebelumnya Rp 14.850 per liter.

Kendati demikian, untuk harga BBM jenis Solar non subsidi yakni Dexlite dan Pertamina DEX justru mengalami penurunan harga mulai 1 Maret 2023. Harga Dexlite turun menjadi Rp 14.950 per liter dari sebelumnya Rp 16.150 per liter.

Sementara harga Pertamina DEX mulai 1 Maret 2023 dibanderol Rp 15.850 per liter, turun dari sebelumnya Rp 16.850 per liter.

Lalu, berapa harga BBM di setiap daerah?

Baca ""Resmi! Pertamina Naikkan Harga BBM Pertamax per 1 Maret"" selengkapnya di cnbcindonesia.com
---
#breakingnews #hargabbm #pertamax #hargapertamax #hargabbmnaik #hargapertamaxnaik",https://www.instagram.com/p/CpNihL2pnsz/,5017,300,0,186,201571,190461,0,0,0,5503,2.89
2023-02-28,63ff0a7b3331cc4684551a57,reels,"Dear para pejabat RI....

Diajak lari di GBK dan makan bubur ayam sama Bu Sri Mulyani..

#srimulyani",https://www.instagram.com/reel/CpNWo4eO-c_/,4955,241,297,314,0,120372,0,122922,0,5510,4.82
2023-02-28,63ff0a7b3331cc4684551a59,reels,"Hai, Sobat Cuan.

Bisnis minuman menjadi salah satu pilihan yang menarik bagi para pengusaha karena potensi pasar yang besar dan beragam. Selain itu, dengan berbagai inovasi dan kreativitas dalam membuat dan memasarkan produk, bisnis minuman dapat menjadi peluang bisnis yang menguntungkan. 

Nah di episode Interview kali ini, kita bakalan ngebahas kisah suksesnya salah satu produk minuman lokal. 

So...untuk informasi lengkapnya langsung aja dengerin podcastnya bersama Maria Katarina dan Gufron Syarif selaku Founder dan CEO Haus, check this out!

Sobat Cuan, Jangan Lupa ya untuk follow IG @cuap_cuan, dan juga subcribe youtube channel CUap Cuap Cuan, Kemudian di like, comment dan share ya. Salam cuan!",https://www.instagram.com/reel/CpNS43wp10n/,63,1,0,1,0,5517,0,5582,0,65,1.18
2023-02-28,63ff0a7b3331cc4684551a5b,photo,"Skandal goreng menggoreng saham menjadi perhatian banyak pihak. Lembaga Penjamin Simpanan (LPS) pun turut mencermati aksi ini.

Namun, perhatian itu dalam bentuk kelakar. Hal ini disampaikan oleh Ketua Dewan Komisioner (DK) LPS Purbaya Yudhi Sadewa dalam kegiatan Economic Outlook 2023 yang diselenggerakan CNBC Indonesia.

Ia menyebut, LPS memiliki aset Rp 200 triliun. ""Jadi, saya lumayan kaya,"" kata Purbaya.

Sayangnya, lanjut Purbaya, penggunaan dana LPS diatur undang-undang. Penggunaannya hanya boleh diperuntukkan ke surat berharga negara (SBN). Namun, justru keterbatasan itu yang membuat LPS 'selamat'.

Baca update mengenai #EconomicOutlook2023 hanya di cnbcindonesia.com

#lps",https://www.instagram.com/p/CpNB_M1MR8R/,173,2,0,8,11276,10850,0,0,0,183,1.69
2023-02-28,63ff0a7b3331cc4684551a5d,photo,"Kasus jasa keuangan, mulai dari koperasi bodong hingga gagal bayar asuransi belakangan ini menjadi topik panas. Isu ini pun sempat menjadi perbincangan dalam Economic Outlook 2023 CNBC Indonesia.

Saat berdiskusi dalam kegiatan tersebut, Chairul Tanjung bertanya kepada Ketua Dewan Komisioner Otoritas Jasa Keuangan (OJK) Mahendra Siregar terkait situasi tersebut. Bagaimana langkah OJK agar kasus serupa tidak terulang.

Belum berhenti sampai di situ, chairman CT Corp dengan sapaan akrab CT itu juga menanyakan bagaimana solusi yang diberikan jika kasus seperti KSP Indosurya dan Wanaartha Life terjadi?

""Hal seperti itu tidak akan ditolerir lagi ke depan. Jadi tidak ada tawar menawar harus dilakukan meski prosesnya tidak mudah. Sebab, persoalannya, ada beberapa kasus yang sudah berlangsung lama sehingga tidak ada jalan pintas,"" Jelas Mahendra.

Baca update  #EconomicOutlook2023 hanya di cnbcindonesia.com

#ojk",https://www.instagram.com/p/CpM7JjNLXuC/,144,4,0,6,11973,11626,0,0,0,154,1.32
2023-02-28,63ff0a7b3331cc4684551a5f,photo,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",https://www.instagram.com/p/CpM03kWp_40/,1550,18,0,63,79575,78854,0,0,0,1631,2.07
2023-02-28,63ff0a7b3331cc4684551a61,photo,"Bank Indonesia (BI) memutuskan untuk mempertahankan suku bunga acuan sebesar 5,75% pada bulan ini. Gubernur BI Perry Warjiyo menegaskan kenaikan suku bunga tidak diperlukan sejalan dengan melandainya inflasi.

""Kami perkirakan inflasi inti akan di bawah 4% pada semester I. IHK (Indeks Harga Konsumen) setelah September juga akan kembali ke bawah 4%,"" tutur Perry pada acara Economic Outlook 2023 dengan tema ""Menjaga Momentum Ekonomi di Tengah Ketidakpastian"" CNBC Indonesia di Hotel St. Regis, Jakarta, Selasa (28/2/2023).

Perry menambahkan keputusan BI untuk mempertahankan suku bunga pada Februari 2023 juga sebagai upaya BI untuk menopang pertumbuhan.

Baca berita update mengenai #EconomicOutlook2023 hanya di cnbcindonesia.com

#bankindonesia",https://www.instagram.com/p/CpM0T5DpsU-/,278,3,0,12,19649,18882,0,0,0,293,1.55
2023-02-28,63ff0a7b3331cc4684551a63,photo,"Menteri BUMN, Erick Thohir menegaskan institusi pelat merah bisa bangun dari tidur kalau harga minyak goreng tidak selesai selesai.

""Karena itu kita akan mendorong konsoldiasi tanah BUMN 600 hektare lebih besar dari Gloden Agri bukan berrati kita motong swasta niatnya kita memastikan minyak goreng ada,"" ujarnya dalam Economic Outlook 2023 dengan tema ""Menjaga Momentum Ekonomi di Tengah Ketidakpastian"" di Hotel St. Regis, Jakarta, Selasa (28/2/2023).

Masih menurutnya, kalau swasta keberatan bikin bioetanol kita bikin b35, swasta silahkan bikin industri apapun artinya apa, ekosistem, industri gula BUMN akan buka 1 juta hektare.

Brazil akan mereka invite ke eksostem, dan sebegai negara non blok Indonesia punya market terbuka serta punya kepentingan nasional.

Ikuti perkembangan #EconomicUpdate2023 hanya di cnbcindonesia.com

#erickthohir #BUMN",https://www.instagram.com/p/CpMupwFu9X_/,422,7,0,19,25113,25001,0,0,0,448,1.79
2023-02-28,63ff0a7b3331cc4684551a65,carousel,"Selain fokus mengurangi angka pengangguran dan kesenjangan sosial melalui peningkatan belanja pendidikan, kesehatan dan jaminan sosial dalam rangka Pemulihan Ekonomi Nasional.

Namun, mengingat anggaran Pemerintah yang terbatas, maka pembiayaan infrastruktur harus melibatkan swasta dan dengan inovasi instrumen pembiayaan yang baru yaitu pengembangan sumber pembiayaan melalui Innovative Financing (Pembiayaan Inovatif).

Sebagai bentuk dukungan yang berkelanjutan tersebut, perlu adanya diskusi dan sharing knowledge terkait Kolaborasi Ekosistem Innovative Financing, serta peran PT PII sebagai SMV Kementerian Keuangan dalam mendukung Innovative Financing dalam pembangunan infrastruktur berkelanjutan.

Masih dalam rangkaian hari jadinya yang ke-13, PT PII menyelenggarakan acarara dengan tema INFINITY (Innovative Financing in Unity).

Acara tersebut merupakan bentuk apresiasi dan rasa terima kasih PT PII kepada para pemangku kepentingan yang mendukung Perusahaan hingga saat ini, dan memperkuat kolaborasi dengan pemangku kepentingan sebagai komitmen dalam mendukung ekosistem Innovative Financing guna memberikan kebermanfaatan yang sebesar-besarnya kepada masyarakat.

#infinity #pii",https://www.instagram.com/p/CpMml2xJ31Z/,86,2,0,8,7719,6319,0,0,0,96,1.52
2023-02-28,63ff0a7b3331cc4684551a67,photo,"Menteri Keuangan Sri Mulyani membagikan oleh-olehnya dari pertemuan Menteri Keuangan dan Gubernur Bank Sentral G20 (FMCBG). 

Kepada Sri Mulyani, Menteri Keuangan Amerika Serikat (AS) Janet Yellen mengatakan bahwa ekonomi AS tidak akan mengalami resesi. Alih-alih, Yellen menambahkan bahwa ekonomi AS akan soft landing. 

Inflasi AS, menurutnya, tetap turun meskipun belum sesuai dengan keinginan mereka. Kemudian, suku bunga tinggi, dia akui akan berpengaruh pada pasar saham, pasar utang dan nilai tukar.

Namun, Sri Mulyani mengatakan ekonomi AS mengalami soft landing, atau artinya inflasi bisa turun tanpa resesi.

Hal ini, lanjutnya, memberikan harapan karena China, Eropa dan India juga menunjukkan perbaikan.

Dengan demikian, Sri Mulyani yakin ekonomi dunia akan baik pada 2023, dibandingkan prediksi resesi sebelumnya.

Ikuti perkembangan #EconomicOutlook2023 hanya di cnbcindonesia.com

#srimulyani",https://www.instagram.com/p/CpMftVprKrd/,285,3,0,16,21167,21054,0,0,0,304,1.44
2023-02-28,63ff0a7b3331cc4684551a69,photo,"Menteri Koordinator Bidang Perekonomian (Menko Perekonomian) Airlangga Hartarto menyebutkan bahwa Indonesia mendapatkan komitmen pendanaan senilai US$ 20 miliar dari negara-negara yang tergabung dalam G7.

Pendanaan itu sejatinya akan digunakan oleh Indonesia sebagai satu cara untuk melakukan transisi energi.

Menko Perekonomian, Airlangga Hartarto bilang, salah satu yang akan dilakukan adalah kerjasama dengan Jepang.

Di mana, ia akan menukar Pembangkit Listrik Tenaga Uap (PLTU)-nya dengan renewable energy atau energi baru dan terbarukan (EBT).

Ikuti terus berita terkait #EconomicOutlook2023 hanya di cnbcindonesia.com

#PLTU #airlangga",https://www.instagram.com/p/CpMaUqUMJAP/,305,8,0,11,20603,19868,0,0,0,324,1.63
2023-02-28,63ff0a7b3331cc4684551a6b,reels,"PT Pertamina Geothermal Energy Tbk. (PGEO), anak usaha PT Pertamina Power Indonesia (Pertamina NRE) dikunjungi oleh Duta Besar Jepang untuk Indonesia sekaligus membawa New Energy and Industrial Technology Development Organization (NEDO) dan Tokyo Electric Power Company Holdings, Incorporated (TEPCO HD) untuk studi bersama pengembangan Hidrogen Hijau pada Minggu (26/02) di Kantor PGE Area Lahendong di Kota Tomohon, Sulawesi Utara.

Pertamina NRE dan TEPCO HD akan menggabungkan teknologi Pembangkit Listrik Tenaga Panas Bumi (PLTP) milik PGE dan teknologi produksi hidrogen milik TEPCO HD untuk mengembangkan teknologi operasional yang optimal dan mencapai produksi serta transportasi hidrogen hijau yang hemat biaya melalui studi bersama ini dan akan di support pengembangannya oleh NEDO.

Pada kesempatan yang sama Duta Besar Jepang untuk Indonesia menyampaikan Jepang dan Indonesia sepakat dalam mewujudkan konsep Asia Zero Emission Community (AZEC).
------",https://www.instagram.com/reel/CpMR8aRr0mQ/,247,3,18,13,0,18748,0,18439,0,263,1.5
